interaction_id,user_id,product_id,event_type,timestamp,affinity_score,long_horizon_signal,long_horizon_observed_date,days_since_last_purchase_at_time
139993,6607,23,view,2026-02-13 00:00:43,0.7169,,,-1
139994,6607,253,view,2026-03-02 00:00:23,0.2225,,,-1
139995,6607,269,view,2026-03-15 00:00:55,-0.4032,,,-1
139996,6607,188,view,2026-03-23 00:00:21,1.1544,,,-1
139997,6607,86,view,2026-04-29 00:00:41,0.1208,,,-1
139998,6607,211,view,2026-06-12 00:00:29,1.1424,,,-1
139999,6607,117,view,2026-06-20 00:00:22,0.3959,,,-1
140000,6608,90,view,2025-09-26 00:00:19,-0.3569,,,-1
140001,6608,4,view,2025-10-23 00:00:49,-0.652,,,-1
140002,6608,265,view,2025-10-31 00:00:11,0.8763,,,-1
140003,6608,265,click,2025-10-31 00:04:50,0.8763,,,-1
140004,6608,154,view,2025-12-15 00:00:24,-0.2459,,,-1
140005,6608,250,view,2025-12-20 00:00:15,-0.0769,,,-1
140006,6608,117,view,2025-12-30 00:00:12,2.0616,,,-1
140007,6608,112,view,2025-12-31 00:00:21,-0.5451,,,-1
140008,6608,168,view,2026-01-24 00:00:16,0.8619,,,-1
140009,6608,225,view,2026-02-02 00:00:10,0.0543,,,-1
140010,6608,180,view,2026-02-09 00:00:21,1.0948,,,-1
140011,6608,180,click,2026-02-09 00:12:16,1.0948,,,-1
140012,6608,211,view,2026-02-10 00:00:17,0.5664,,,-1
140013,6608,148,view,2026-03-03 00:00:17,1.7433,,,-1
140014,6608,148,click,2026-03-03 00:17:00,1.7433,,,-1
140015,6608,51,view,2026-03-28 00:00:59,-0.1073,,,-1
140016,6608,97,view,2026-06-11 00:00:24,-1.2346,,,-1
140017,6609,270,view,2025-12-09 00:00:37,-0.533,,,-1
140018,6609,166,view,2025-12-10 00:00:04,-1.8362,,,-1
140019,6609,150,view,2025-12-16 00:00:51,0.9224,,,-1
140020,6609,52,view,2025-12-19 00:00:10,0.8922,,,-1
140021,6609,269,view,2025-12-22 00:00:31,1.3881,,,-1
140022,6609,133,view,2025-12-30 00:00:56,0.6005,,,-1
140023,6609,95,view,2026-01-03 00:00:07,-2.4035,,,-1
140024,6609,256,view,2026-01-23 00:00:11,-0.9883,,,-1
140025,6609,196,view,2026-01-29 00:00:30,1.8607,,,-1
140026,6609,196,click,2026-01-29 00:13:33,1.8607,,,-1
140027,6609,196,cart,2026-01-29 00:37:01,1.8607,,,-1
140028,6609,196,purchase,2026-01-30 03:08:54,1.8607,0.9746,2026-03-07,-1
140029,6609,145,view,2026-02-15 00:00:16,-0.3601,,,15
140030,6609,247,view,2026-03-25 00:00:02,0.2885,,,53
140031,6609,174,view,2026-03-26 00:00:08,1.7298,,,54
140032,6609,108,view,2026-03-31 00:00:43,-0.9494,,,59
140033,6609,108,click,2026-03-31 00:01:04,-0.9494,,,59
140034,6609,12,view,2026-04-06 00:00:14,-0.1148,,,65
140035,6609,232,view,2026-04-09 00:00:10,0.1539,,,68
140036,6609,232,click,2026-04-09 00:19:18,0.1539,,,68
140037,6609,218,view,2026-04-27 00:00:12,0.9783,,,86
140038,6609,110,view,2026-05-31 00:00:34,-1.9442,,,120
140039,6609,243,view,2026-06-03 00:00:25,-0.6029,,,123
140040,6609,122,view,2026-06-06 00:00:52,1.8201,,,126
140041,6610,292,view,2025-02-25 00:00:35,0.7823,,,-1
140042,6610,78,view,2025-04-23 00:00:24,-2.7714,,,-1
140043,6610,196,view,2025-04-26 00:00:55,2.1923,,,-1
140044,6610,214,view,2025-05-03 00:00:05,0.8918,,,-1
140045,6610,52,view,2025-05-19 00:00:07,1.0648,,,-1
140046,6610,276,view,2025-05-25 00:00:04,-2.8131,,,-1
140047,6610,261,view,2025-07-08 00:00:06,0.6936,,,-1
140048,6610,226,view,2025-07-25 00:00:21,0.7016,,,-1
140049,6610,140,view,2025-09-18 00:00:03,0.6539,,,-1
140050,6610,203,view,2025-10-18 00:00:31,1.2052,,,-1
140051,6610,295,view,2025-12-01 00:00:46,-0.0974,,,-1
140052,6610,295,click,2025-12-01 00:02:50,-0.0974,,,-1
140053,6610,88,view,2025-12-08 00:00:03,-0.2623,,,-1
140054,6610,277,view,2025-12-16 00:00:28,0.1726,,,-1
140055,6610,35,view,2025-12-27 00:00:26,0.1332,,,-1
140056,6610,119,view,2026-01-14 00:00:15,-1.103,,,-1
140057,6610,54,view,2026-02-13 00:00:13,-1.5379,,,-1
140058,6610,91,view,2026-02-23 00:00:12,1.426,,,-1
140059,6610,138,view,2026-03-24 00:00:49,1.725,,,-1
140060,6610,41,view,2026-05-09 00:00:18,1.0487,,,-1
140061,6610,76,view,2026-05-09 00:00:55,0.0998,,,-1
140062,6610,181,view,2026-05-13 00:00:44,-0.4093,,,-1
140063,6610,257,view,2026-07-02 00:00:24,0.347,,,-1
140064,6611,183,view,2025-03-04 00:00:02,0.0919,,,-1
140065,6611,183,click,2025-03-04 00:06:22,0.0919,,,-1
140066,6611,265,view,2025-03-15 00:00:19,0.5737,,,-1
140067,6611,138,view,2025-03-16 00:00:50,2.4499,,,-1
140068,6611,206,view,2025-06-20 00:00:37,1.6713,,,-1
140069,6611,24,view,2025-07-21 00:00:08,2.6568,,,-1
140070,6611,224,view,2025-08-08 00:00:04,2.6418,,,-1
140071,6611,198,view,2025-08-08 00:00:50,0.5537,,,-1
140072,6611,198,click,2025-08-08 00:01:06,0.5537,,,-1
140073,6611,224,click,2025-08-08 00:10:46,2.6418,,,-1
140074,6611,224,cart,2025-08-08 01:25:47,2.6418,,,-1
140075,6611,224,purchase,2025-08-09 19:29:22,2.6418,1.0,2025-09-14,-1
140076,6611,289,view,2025-10-02 00:00:22,1.2286,,,53
140077,6611,103,view,2025-12-29 00:00:04,0.8806,,,141
140078,6611,23,view,2026-02-14 00:00:34,-0.47,,,188
140079,6611,108,view,2026-03-17 00:00:06,-0.4231,,,219
140080,6611,2,view,2026-04-29 00:00:46,0.8316,,,262
140081,6611,31,view,2026-05-04 00:00:51,-0.7026,,,267
140082,6611,130,view,2026-05-12 00:00:11,1.4852,,,275
140083,6611,151,view,2026-06-12 00:00:42,-0.2131,,,306
140084,6611,290,view,2026-06-27 00:00:21,-0.5735,,,321
140085,6612,186,view,2025-06-10 00:00:40,-0.5899,,,-1
140086,6612,186,click,2025-06-10 00:26:12,-0.5899,,,-1
140087,6612,20,view,2025-07-30 00:00:39,0.5471,,,-1
140088,6612,108,view,2025-09-06 00:00:04,1.1949,,,-1
140089,6612,296,view,2025-09-06 00:00:39,-0.5525,,,-1
140090,6612,296,click,2025-09-06 00:02:04,-0.5525,,,-1
140091,6612,104,view,2025-10-13 00:00:14,-0.0688,,,-1
140092,6612,56,view,2025-10-19 00:00:14,0.0503,,,-1
140093,6612,7,view,2025-11-20 00:00:46,0.5293,,,-1
140094,6612,7,click,2025-11-20 00:01:55,0.5293,,,-1
140095,6612,167,view,2025-12-06 00:00:15,0.8848,,,-1
140096,6612,257,view,2026-01-02 00:00:02,-0.4053,,,-1
140097,6612,160,view,2026-01-28 00:00:51,-0.6588,,,-1
140098,6612,4,view,2026-03-08 00:00:24,0.066,,,-1
140099,6612,101,view,2026-03-12 00:00:08,-0.2016,,,-1
140100,6612,109,view,2026-06-20 00:00:07,1.4464,,,-1
140101,6613,6,view,2026-06-03 00:00:56,1.2187,,,-1
140102,6613,251,view,2026-06-04 00:00:18,0.3121,,,-1
140103,6613,98,view,2026-06-07 00:00:32,1.4092,,,-1
140104,6613,283,view,2026-06-10 00:00:18,-1.3716,,,-1
140105,6613,58,view,2026-06-10 00:00:57,0.0077,,,-1
140106,6613,48,view,2026-06-11 00:00:24,-0.4743,,,-1
140107,6613,30,view,2026-06-12 00:00:06,1.0689,,,-1
140108,6613,265,view,2026-06-16 00:00:36,-0.4901,,,-1
140109,6613,57,view,2026-06-21 00:00:57,0.5864,,,-1
140110,6613,245,view,2026-06-22 00:00:04,1.4959,,,-1
140111,6613,20,view,2026-06-24 00:00:33,-1.8931,,,-1
140112,6613,186,view,2026-06-29 00:00:36,-2.1589,,,-1
140113,6613,289,view,2026-07-04 00:00:03,-0.6225,,,-1
140114,6614,44,view,2025-06-29 00:00:50,1.8464,,,-1
140115,6614,44,click,2025-06-29 00:19:05,1.8464,,,-1
140116,6614,44,cart,2025-06-29 00:22:27,1.8464,,,-1
140117,6614,5,view,2025-08-07 00:00:57,0.5911,,,-1
140118,6614,5,click,2025-08-07 00:21:25,0.5911,,,-1
140119,6614,216,view,2025-08-13 00:00:41,1.1066,,,-1
140120,6614,11,view,2025-08-20 00:00:12,-1.9128,,,-1
140121,6614,127,view,2025-08-28 00:00:34,-0.5444,,,-1
140122,6614,3,view,2025-09-05 00:00:37,1.1333,,,-1
140123,6614,3,click,2025-09-05 00:19:12,1.1333,,,-1
140124,6614,150,view,2025-09-19 00:00:02,1.7179,,,-1
140125,6614,150,click,2025-09-19 00:28:02,1.7179,,,-1
140126,6614,21,view,2025-10-07 00:00:28,1.6133,,,-1
140127,6614,259,view,2025-11-05 00:00:52,-0.588,,,-1
140128,6614,134,view,2026-01-14 00:00:54,-0.8903,,,-1
140129,6614,71,view,2026-01-16 00:00:23,-0.4051,,,-1
140130,6614,113,view,2026-01-31 00:00:50,0.8165,,,-1
140131,6614,184,view,2026-03-04 00:00:09,-0.1093,,,-1
140132,6614,193,view,2026-03-05 00:00:17,-1.2181,,,-1
140133,6614,49,view,2026-03-08 00:00:27,1.1044,,,-1
140134,6614,208,view,2026-05-04 00:00:13,-0.6993,,,-1
140135,6615,195,view,2026-03-18 00:00:03,1.0217,,,-1
140136,6615,208,view,2026-03-18 00:00:49,1.1008,,,-1
140137,6615,195,click,2026-03-18 00:08:21,1.0217,,,-1
140138,6615,25,view,2026-03-28 00:00:42,0.0204,,,-1
140139,6615,33,view,2026-04-11 00:00:34,0.5897,,,-1
140140,6615,93,view,2026-04-17 00:00:16,1.209,,,-1
140141,6615,93,click,2026-04-17 00:08:15,1.209,,,-1
140142,6615,93,cart,2026-04-17 01:37:49,1.209,,,-1
140143,6615,161,view,2026-04-23 00:00:16,0.5574,,,-1
140144,6615,185,view,2026-05-01 00:00:23,1.0324,,,-1
140145,6615,189,view,2026-05-03 00:00:53,1.379,,,-1
140146,6615,68,view,2026-05-07 00:00:46,0.8703,,,-1
140147,6615,136,view,2026-05-12 00:00:27,0.6511,,,-1
140148,6615,300,view,2026-05-18 00:00:47,0.9451,,,-1
140149,6615,169,view,2026-05-24 00:00:39,0.8813,,,-1
140150,6615,182,view,2026-05-29 00:00:44,1.0631,,,-1
140151,6615,209,view,2026-05-30 00:00:29,1.0701,,,-1
140152,6615,35,view,2026-06-02 00:00:40,-0.1461,,,-1
140153,6615,221,view,2026-06-14 00:00:35,-0.3837,,,-1
140154,6615,158,view,2026-06-14 00:00:51,0.4744,,,-1
140155,6615,197,view,2026-06-21 00:00:24,-0.4695,,,-1
140156,6615,107,view,2026-06-28 00:00:13,1.5854,,,-1
140157,6615,107,click,2026-06-28 00:14:38,1.5854,,,-1
140158,6615,107,cart,2026-06-28 01:10:02,1.5854,,,-1
140159,6615,256,view,2026-06-30 00:00:25,1.3477,,,-1
140160,6616,174,view,2026-02-01 00:00:15,1.4214,,,-1
140161,6616,60,view,2026-02-04 00:00:59,-1.046,,,-1
140162,6616,287,view,2026-02-06 00:00:10,0.3162,,,-1
140163,6616,7,view,2026-02-06 00:00:49,0.0057,,,-1
140164,6616,291,view,2026-02-18 00:00:32,-0.8933,,,-1
140165,6616,24,view,2026-03-01 00:00:24,-2.0568,,,-1
140166,6616,10,view,2026-03-22 00:00:59,0.8836,,,-1
140167,6616,273,view,2026-03-24 00:00:56,0.2543,,,-1
140168,6616,52,view,2026-04-02 00:00:58,2.7691,,,-1
140169,6616,52,cart,2026-04-02 00:06:03,2.7691,,,-1
140170,6616,52,click,2026-04-02 00:23:46,2.7691,,,-1
140171,6616,30,view,2026-04-07 00:00:22,1.1544,,,-1
140172,6616,210,view,2026-05-08 00:00:06,-0.0475,,,-1
140173,6616,62,view,2026-05-13 00:00:57,0.7144,,,-1
140174,6616,90,view,2026-05-26 00:00:43,2.0912,,,-1
140175,6616,90,click,2026-05-26 00:11:57,2.0912,,,-1
140176,6616,83,view,2026-06-20 00:00:28,1.4442,,,-1
140177,6616,276,view,2026-07-03 00:00:42,2.023,,,-1
140178,6616,276,click,2026-07-03 00:17:47,2.023,,,-1
140179,6616,276,cart,2026-07-03 01:11:46,2.023,,,-1
140180,6616,82,view,2026-07-05 00:00:08,-1.0723,,,-1
140181,6617,14,view,2024-10-31 00:00:28,1.0716,,,-1
140182,6617,244,view,2024-11-11 00:00:16,1.4948,,,-1
140183,6617,29,view,2025-01-31 00:00:05,1.3751,,,-1
140184,6617,66,view,2025-02-20 00:00:47,1.3126,,,-1
140185,6617,16,view,2025-02-22 00:00:29,1.1851,,,-1
140186,6617,243,view,2025-05-03 00:00:47,1.9861,,,-1
140187,6617,294,view,2025-09-21 00:00:43,2.1636,,,-1
140188,6617,20,view,2025-10-27 00:00:40,1.5415,,,-1
140189,6617,20,click,2025-10-27 00:04:11,1.5415,,,-1
140190,6617,20,cart,2025-10-27 00:59:57,1.5415,,,-1
140191,6617,45,view,2025-11-19 00:00:10,-0.2555,,,-1
140192,6617,242,view,2025-12-03 00:00:41,-2.1968,,,-1
140193,6617,214,view,2025-12-23 00:00:22,0.6997,,,-1
140194,6617,161,view,2026-04-13 00:00:48,-0.2683,,,-1
140195,6617,15,view,2026-06-13 00:00:07,0.0406,,,-1
140196,6617,275,view,2026-06-29 00:00:41,0.1045,,,-1
140197,6618,159,view,2025-10-24 00:00:08,-1.6164,,,-1
140198,6618,136,view,2025-12-03 00:00:53,0.3313,,,-1
140199,6618,296,view,2025-12-17 00:00:51,0.8798,,,-1
140200,6618,245,view,2026-01-08 00:00:50,-0.6701,,,-1
140201,6618,128,view,2026-01-17 00:00:05,-0.924,,,-1
140202,6618,143,view,2026-02-08 00:00:33,0.2187,,,-1
140203,6618,65,view,2026-03-01 00:00:09,-0.2008,,,-1
140204,6618,289,view,2026-04-17 00:00:05,-3.4624,,,-1
140205,6618,185,view,2026-05-05 00:00:53,1.8847,,,-1
140206,6618,185,click,2026-05-05 00:29:22,1.8847,,,-1
140207,6618,185,cart,2026-05-05 01:32:45,1.8847,,,-1
140208,6618,95,view,2026-05-08 00:00:25,1.2758,,,-1
140209,6618,95,click,2026-05-08 00:11:39,1.2758,,,-1
140210,6618,64,view,2026-06-19 00:00:16,3.2123,,,-1
140211,6618,76,view,2026-06-19 00:00:43,2.745,,,-1
140212,6619,238,view,2025-02-23 00:00:12,-3.4988,,,-1
140213,6619,96,view,2025-04-03 00:00:28,0.6681,,,-1
140214,6619,116,view,2025-04-23 00:00:59,1.6802,,,-1
140215,6619,267,view,2025-05-28 00:00:47,-0.3781,,,-1
140216,6619,136,view,2025-06-08 00:00:07,-1.4237,,,-1
140217,6619,8,view,2025-06-10 00:00:05,-1.1528,,,-1
140218,6619,245,view,2025-06-17 00:00:50,1.2696,,,-1
140219,6619,199,view,2025-07-14 00:00:55,-2.8574,,,-1
140220,6619,10,view,2025-10-08 00:00:59,2.212,,,-1
140221,6619,10,click,2025-10-08 00:21:51,2.212,,,-1
140222,6619,10,cart,2025-10-08 01:18:15,2.212,,,-1
140223,6619,299,view,2025-11-29 00:00:24,0.5723,,,-1
140224,6619,62,view,2025-12-19 00:00:34,-0.0968,,,-1
140225,6619,270,view,2026-01-29 00:00:54,0.4527,,,-1
140226,6619,177,view,2026-03-17 00:00:54,2.488,,,-1
140227,6619,172,view,2026-04-05 00:00:25,-0.6454,,,-1
140228,6619,286,view,2026-04-27 00:00:48,2.1673,,,-1
140229,6619,286,click,2026-04-27 00:02:15,2.1673,,,-1
140230,6619,189,view,2026-07-05 00:00:14,0.9922,,,-1
140231,6620,188,view,2026-02-19 00:00:47,-0.342,,,-1
140232,6620,187,view,2026-03-06 00:00:53,0.4221,,,-1
140233,6620,99,view,2026-03-13 00:00:00,0.3782,,,-1
140234,6620,182,view,2026-03-14 00:00:50,0.5175,,,-1
140235,6620,37,view,2026-03-17 00:00:30,0.0782,,,-1
140236,6620,279,view,2026-04-17 00:00:50,-0.2427,,,-1
140237,6620,215,view,2026-04-18 00:00:29,0.4555,,,-1
140238,6620,224,view,2026-05-13 00:00:22,-0.3375,,,-1
140239,6620,36,view,2026-05-22 00:00:26,-0.3756,,,-1
140240,6620,28,view,2026-06-06 00:00:34,-0.6193,,,-1
140241,6620,113,view,2026-06-10 00:00:19,0.3152,,,-1
140242,6621,104,view,2024-12-10 00:00:44,-0.0505,,,-1
140243,6621,87,view,2025-04-05 00:00:52,1.1005,,,-1
140244,6621,75,view,2025-04-09 00:00:18,1.1707,,,-1
140245,6621,173,view,2025-06-13 00:00:06,1.3754,,,-1
140246,6621,11,view,2025-06-22 00:00:39,3.2207,,,-1
140247,6621,89,view,2025-06-26 00:00:08,1.4578,,,-1
140248,6621,35,view,2025-07-03 00:00:04,0.7667,,,-1
140249,6621,110,view,2025-08-07 00:00:42,-0.5988,,,-1
140250,6621,71,view,2025-08-22 00:00:55,1.1392,,,-1
140251,6621,288,view,2025-10-30 00:00:39,0.108,,,-1
140252,6621,242,view,2025-12-14 00:00:20,2.7644,,,-1
140253,6621,248,view,2025-12-14 00:00:21,-2.2872,,,-1
140254,6621,242,cart,2025-12-14 00:07:04,2.7644,,,-1
140255,6621,242,click,2025-12-14 00:09:59,2.7644,,,-1
140256,6621,166,view,2026-01-18 00:00:59,0.47,,,-1
140257,6621,26,view,2026-01-21 00:00:04,-0.4837,,,-1
140258,6621,151,view,2026-01-30 00:00:46,0.9437,,,-1
140259,6621,4,view,2026-04-15 00:00:24,-0.5524,,,-1
140260,6621,192,view,2026-04-21 00:00:51,-0.7653,,,-1
140261,6621,22,view,2026-05-10 00:00:39,2.0478,,,-1
140262,6622,110,view,2026-02-02 00:00:40,2.326,,,-1
140263,6622,110,click,2026-02-02 00:14:04,2.326,,,-1
140264,6622,110,cart,2026-02-02 01:29:03,2.326,,,-1
140265,6622,260,view,2026-02-28 00:00:25,-2.3463,,,-1
140266,6622,192,view,2026-03-22 00:00:49,0.2969,,,-1
140267,6622,223,view,2026-03-29 00:00:37,-1.7349,,,-1
140268,6622,273,view,2026-04-13 00:00:50,1.1045,,,-1
140269,6622,273,click,2026-04-13 00:15:40,1.1045,,,-1
140270,6622,243,view,2026-04-20 00:00:01,1.0401,,,-1
140271,6622,18,view,2026-04-22 00:00:14,0.3986,,,-1
140272,6622,18,click,2026-04-22 00:16:24,0.3986,,,-1
140273,6622,60,view,2026-05-26 00:00:24,-1.0131,,,-1
140274,6622,32,view,2026-05-30 00:00:01,0.4748,,,-1
140275,6622,299,view,2026-06-10 00:00:59,1.8352,,,-1
140276,6622,299,click,2026-06-10 00:04:54,1.8352,,,-1
140277,6622,299,cart,2026-06-10 00:08:52,1.8352,,,-1
140278,6622,289,view,2026-06-17 00:00:27,0.1713,,,-1
140279,6622,103,view,2026-06-25 00:00:20,-0.7529,,,-1
140280,6622,250,view,2026-07-03 00:00:41,0.6725,,,-1
140281,6623,216,view,2026-04-14 00:00:04,1.7112,,,-1
140282,6623,220,view,2026-04-16 00:00:55,1.1241,,,-1
140283,6623,220,click,2026-04-16 00:29:31,1.1241,,,-1
140284,6623,255,view,2026-04-17 00:00:02,-0.6769,,,-1
140285,6623,139,view,2026-04-17 00:00:57,-0.4716,,,-1
140286,6623,218,view,2026-04-26 00:00:18,1.0609,,,-1
140287,6623,41,view,2026-04-26 00:00:53,0.2174,,,-1
140288,6623,218,click,2026-04-26 00:11:26,1.0609,,,-1
140289,6623,10,view,2026-04-28 00:00:22,-0.202,,,-1
140290,6623,143,view,2026-04-29 00:00:01,0.1818,,,-1
140291,6623,293,view,2026-05-17 00:00:29,1.2607,,,-1
140292,6623,274,view,2026-05-19 00:00:58,2.7737,,,-1
140293,6623,274,click,2026-05-19 00:09:22,2.7737,,,-1
140294,6623,14,view,2026-05-25 00:00:21,1.7353,,,-1
140295,6623,109,view,2026-06-18 00:00:24,-0.8677,,,-1
140296,6623,22,view,2026-06-28 00:00:13,-1.4793,,,-1
140297,6624,223,view,2026-01-09 00:00:53,-2.1797,,,-1
140298,6624,265,view,2026-01-10 00:00:19,0.0551,,,-1
140299,6624,215,view,2026-01-24 00:00:08,1.6697,,,-1
140300,6624,282,view,2026-02-16 00:00:12,-0.9145,,,-1
140301,6624,275,view,2026-02-22 00:00:21,0.9248,,,-1
140302,6624,78,view,2026-02-24 00:00:39,0.2879,,,-1
140303,6624,156,view,2026-02-27 00:00:29,-0.3717,,,-1
140304,6624,296,view,2026-04-07 00:00:48,0.6209,,,-1
140305,6624,171,view,2026-04-08 00:00:06,1.578,,,-1
140306,6624,171,click,2026-04-08 00:04:50,1.578,,,-1
140307,6624,31,view,2026-04-25 00:00:29,-1.1434,,,-1
140308,6624,293,view,2026-05-17 00:00:51,0.9593,,,-1
140309,6624,176,view,2026-06-20 00:00:21,-0.0853,,,-1
140310,6624,126,view,2026-06-28 00:00:31,0.0906,,,-1
140311,6624,273,view,2026-06-30 00:00:10,-1.8108,,,-1
140312,6625,252,view,2026-04-15 00:00:00,-0.739,,,-1
140313,6625,44,view,2026-04-18 00:00:49,0.1945,,,-1
140314,6625,260,view,2026-04-19 00:00:18,-0.2343,,,-1
140315,6625,88,view,2026-04-23 00:00:47,-0.6128,,,-1
140316,6625,94,view,2026-04-26 00:00:20,0.1696,,,-1
140317,6625,6,view,2026-04-28 00:00:38,0.19,,,-1
140318,6625,30,view,2026-05-17 00:00:20,-0.6425,,,-1
140319,6625,169,view,2026-05-21 00:00:57,0.6474,,,-1
140320,6625,169,click,2026-05-21 00:24:48,0.6474,,,-1
140321,6625,128,view,2026-05-25 00:00:26,-0.2968,,,-1
140322,6625,128,click,2026-05-25 00:07:43,-0.2968,,,-1
140323,6625,218,view,2026-05-27 00:00:11,0.4274,,,-1
140324,6625,180,view,2026-06-06 00:00:19,1.5593,,,-1
140325,6625,180,click,2026-06-06 00:20:42,1.5593,,,-1
140326,6625,147,view,2026-06-08 00:00:45,0.7966,,,-1
140327,6625,206,view,2026-06-09 00:00:04,0.1511,,,-1
140328,6625,266,view,2026-06-18 00:00:56,-0.1779,,,-1
140329,6625,167,view,2026-06-21 00:00:25,2.0612,,,-1
140330,6625,48,view,2026-06-27 00:00:07,1.353,,,-1
140331,6625,69,view,2026-06-29 00:00:29,-0.0286,,,-1
140332,6625,39,view,2026-07-01 00:00:45,0.918,,,-1
140333,6626,277,view,2025-07-01 00:00:41,0.347,,,-1
140334,6626,123,view,2025-07-26 00:00:44,-1.9376,,,-1
140335,6626,17,view,2025-09-06 00:00:33,1.6437,,,-1
140336,6626,142,view,2025-09-27 00:00:03,-0.5787,,,-1
140337,6626,232,view,2025-10-04 00:00:55,-0.5237,,,-1
140338,6626,270,view,2025-10-08 00:00:24,-0.6833,,,-1
140339,6626,231,view,2025-11-07 00:00:53,-1.2017,,,-1
140340,6626,287,view,2025-11-13 00:00:30,1.316,,,-1
140341,6626,287,click,2025-11-13 00:08:57,1.316,,,-1
140342,6626,287,cart,2025-11-13 01:25:23,1.316,,,-1
140343,6626,210,view,2025-12-12 00:00:47,0.739,,,-1
140344,6626,160,view,2025-12-18 00:00:35,-0.6548,,,-1
140345,6626,215,view,2026-02-02 00:00:48,-0.3825,,,-1
140346,6626,295,view,2026-02-03 00:00:28,0.4227,,,-1
140347,6626,253,view,2026-02-03 00:00:48,0.0567,,,-1
140348,6626,6,view,2026-03-15 00:00:47,0.0671,,,-1
140349,6626,297,view,2026-03-26 00:00:15,0.1837,,,-1
140350,6626,297,click,2026-03-26 00:21:32,0.1837,,,-1
140351,6626,162,view,2026-05-26 00:00:01,2.1755,,,-1
140352,6626,293,view,2026-05-26 00:00:23,1.1438,,,-1
140353,6626,162,cart,2026-05-26 00:20:39,2.1755,,,-1
140354,6626,162,click,2026-05-26 00:22:36,2.1755,,,-1
140355,6626,205,view,2026-06-08 00:00:14,1.2862,,,-1
140356,6626,11,view,2026-06-27 00:00:37,-0.5354,,,-1
140357,6627,125,view,2026-05-08 00:00:46,0.6356,,,-1
140358,6627,12,view,2026-05-14 00:00:15,2.1655,,,-1
140359,6627,12,click,2026-05-14 00:07:18,2.1655,,,-1
140360,6627,12,cart,2026-05-14 01:18:41,2.1655,,,-1
140361,6627,12,purchase,2026-05-14 19:06:38,2.1655,0.9956,2026-06-23,-1
140362,6627,83,view,2026-05-17 00:00:21,-0.5999,,,2
140363,6627,263,view,2026-05-17 00:00:42,1.065,,,2
140364,6627,189,view,2026-05-20 00:00:00,1.5708,,,5
140365,6627,3,view,2026-05-22 00:00:01,-1.0621,,,7
140366,6627,156,view,2026-05-26 00:00:49,-0.7393,,,11
140367,6627,155,view,2026-06-02 00:00:54,-0.1568,,,18
140368,6627,230,view,2026-06-03 00:00:17,0.2081,,,19
140369,6627,296,view,2026-06-06 00:00:16,-0.7609,,,22
140370,6627,11,view,2026-06-09 00:00:52,0.3735,,,25
140371,6627,266,view,2026-06-10 00:00:50,0.5437,,,26
140372,6627,208,view,2026-06-12 00:00:56,1.2737,,,28
140373,6627,208,click,2026-06-12 00:03:40,1.2737,,,28
140374,6627,27,view,2026-06-14 00:00:50,0.3927,,,30
140375,6627,68,view,2026-06-23 00:00:10,-3.0388,,,39
140376,6627,23,view,2026-07-02 00:00:39,-1.1313,,,48
140377,6627,227,view,2026-07-03 00:00:59,-1.4275,,,49
140378,6627,117,view,2026-07-05 00:00:29,0.1454,,,51
140379,6627,237,view,2026-07-05 00:00:46,1.3609,,,51
140380,6628,125,view,2026-03-22 00:00:56,1.1427,,,-1
140381,6628,269,view,2026-03-25 00:00:34,1.269,,,-1
140382,6628,131,view,2026-04-08 00:00:12,0.3155,,,-1
140383,6628,263,view,2026-04-10 00:00:48,-0.2117,,,-1
140384,6628,10,view,2026-04-10 00:00:53,-0.0732,,,-1
140385,6628,194,view,2026-04-13 00:00:29,0.5267,,,-1
140386,6628,28,view,2026-04-24 00:00:57,0.57,,,-1
140387,6628,121,view,2026-04-25 00:00:07,0.0605,,,-1
140388,6628,61,view,2026-05-07 00:00:56,0.7195,,,-1
140389,6628,52,view,2026-05-13 00:00:59,0.5997,,,-1
140390,6628,30,view,2026-05-14 00:00:23,-0.0187,,,-1
140391,6628,139,view,2026-05-16 00:00:29,-0.5964,,,-1
140392,6628,45,view,2026-05-26 00:00:43,-0.4853,,,-1
140393,6628,210,view,2026-05-31 00:00:16,-0.1882,,,-1
140394,6628,247,view,2026-06-01 00:00:36,0.0162,,,-1
140395,6628,8,view,2026-06-03 00:00:32,0.5715,,,-1
140396,6628,165,view,2026-06-04 00:00:18,1.1248,,,-1
140397,6628,209,view,2026-06-08 00:00:04,0.1487,,,-1
140398,6628,29,view,2026-06-16 00:00:43,-0.1964,,,-1
140399,6628,41,view,2026-06-23 00:00:02,1.0955,,,-1
140400,6628,260,view,2026-06-23 00:00:24,-0.6011,,,-1
140401,6629,277,view,2025-03-26 00:00:36,-0.164,,,-1
140402,6629,142,view,2025-04-06 00:00:06,2.4611,,,-1
140403,6629,262,view,2025-06-27 00:00:06,2.3705,,,-1
140404,6629,200,view,2025-07-09 00:00:38,-0.4411,,,-1
140405,6629,97,view,2025-07-16 00:00:12,-1.2565,,,-1
140406,6629,97,click,2025-07-16 00:21:22,-1.2565,,,-1
140407,6629,177,view,2025-09-04 00:00:58,1.6493,,,-1
140408,6629,177,click,2025-09-04 00:29:23,1.6493,,,-1
140409,6629,32,view,2025-10-15 00:00:44,-0.4401,,,-1
140410,6629,270,view,2025-11-09 00:00:42,1.238,,,-1
140411,6629,156,view,2025-11-14 00:00:21,2.497,,,-1
